RECORD_METADATA,CUSTOMER_ID,CALL_DURATION_MINUTES,CALL_ID,SENTIMENT
"{
  ""CreateTime"": 1687906520320,
  ""offset"": 7418,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065431,34.5,11115339,-0.55
"{
  ""CreateTime"": 1687906521322,
  ""offset"": 7419,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065431,51.75,11115338,-1.00
"{
  ""CreateTime"": 1687906522324,
  ""offset"": 7420,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065432,17.25,11115342,-0.38
"{
  ""CreateTime"": 1687906523325,
  ""offset"": 7421,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065432,17.25,11115343,-0.09
"{
  ""CreateTime"": 1687906524327,
  ""offset"": 7422,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065433,34.5,11115344,-0.26
"{
  ""CreateTime"": 1687906535347,
  ""offset"": 7433,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065438,51.75,11115354,-0.65
"{
  ""CreateTime"": 1687906536349,
  ""offset"": 7434,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065438,3,11115357,0.29
"{
  ""CreateTime"": 1687906537351,
  ""offset"": 7435,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065438,2,11115356,-0.40
"{
  ""CreateTime"": 1687906538353,
  ""offset"": 7436,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065439,17.25,11115358,0.54
"{
  ""CreateTime"": 1687906539355,
  ""offset"": 7437,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065439,17.25,11115359,-0.10
"{
  ""CreateTime"": 1687906540357,
  ""offset"": 7438,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065440,69,11115361,-0.88
"{
  ""CreateTime"": 1687906541358,
  ""offset"": 7439,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065440,2,11115362,-0.03
"{
  ""CreateTime"": 1687906542360,
  ""offset"": 7440,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065440,17.25,11115360,0.79
"{
  ""CreateTime"": 1687906543361,
  ""offset"": 7441,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065441,34.5,11115365,0.07
"{
  ""CreateTime"": 1687906544363,
  ""offset"": 7442,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065441,17.25,11115364,0.71
"{
  ""CreateTime"": 1687906545365,
  ""offset"": 7443,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065441,17.25,11115363,-0.82
"{
  ""CreateTime"": 1687906546367,
  ""offset"": 7444,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065442,17.25,11115366,-0.23
"{
  ""CreateTime"": 1687906547369,
  ""offset"": 7445,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065443,34.5,11115367,0.43
"{
  ""CreateTime"": 1687906548371,
  ""offset"": 7446,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065444,17.25,11115368,-0.03
"{
  ""CreateTime"": 1687906549372,
  ""offset"": 7447,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065444,17.25,11115369,-0.96
"{
  ""CreateTime"": 1687906550374,
  ""offset"": 7448,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065445,17.25,11115371,1.00
"{
  ""CreateTime"": 1687906551376,
  ""offset"": 7449,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065445,17.25,11115370,0.33
"{
  ""CreateTime"": 1687906552378,
  ""offset"": 7450,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065446,17.25,11115373,-0.03
"{
  ""CreateTime"": 1687906553380,
  ""offset"": 7451,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065446,17.25,11115372,-0.40
"{
  ""CreateTime"": 1687906554382,
  ""offset"": 7452,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065447,17.25,11115374,0.68
"{
  ""CreateTime"": 1687906555384,
  ""offset"": 7453,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065448,17.25,11115375,-0.65
"{
  ""CreateTime"": 1687906556386,
  ""offset"": 7454,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065448,17.25,11115377,-0.50
"{
  ""CreateTime"": 1687906557387,
  ""offset"": 7455,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065448,51.75,11115376,0.96
"{
  ""CreateTime"": 1687906558389,
  ""offset"": 7456,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065449,3,11115382,0.22
"{
  ""CreateTime"": 1687906559391,
  ""offset"": 7457,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065449,69,11115380,0.49
"{
  ""CreateTime"": 1687906560393,
  ""offset"": 7458,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065449,17.25,11115378,0.59
"{
  ""CreateTime"": 1687906561395,
  ""offset"": 7459,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065449,6,11115381,0.05
"{
  ""CreateTime"": 1687906562396,
  ""offset"": 7460,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065449,34.5,11115379,0.66
"{
  ""CreateTime"": 1687906563398,
  ""offset"": 7461,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065450,34.5,11115385,0.40
"{
  ""CreateTime"": 1687906564400,
  ""offset"": 7462,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065450,3,11115386,0.33
"{
  ""CreateTime"": 1687906565401,
  ""offset"": 7463,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065450,6,11115383,-0.01
"{
  ""CreateTime"": 1687906566403,
  ""offset"": 7464,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065450,51.75,11115384,-0.11
"{
  ""CreateTime"": 1687906567405,
  ""offset"": 7465,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065451,17.25,11115388,0.19
"{
  ""CreateTime"": 1687906568408,
  ""offset"": 7466,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065451,17.25,11115387,-0.51
"{
  ""CreateTime"": 1687906569410,
  ""offset"": 7467,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065452,17.25,11115390,0.40
"{
  ""CreateTime"": 1687906570411,
  ""offset"": 7468,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065452,17.25,11115389,-0.89
"{
  ""CreateTime"": 1687906571414,
  ""offset"": 7469,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065453,51.75,11115392,0.97
"{
  ""CreateTime"": 1687906572416,
  ""offset"": 7470,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065453,34.5,11115391,-0.53
"{
  ""CreateTime"": 1687906573418,
  ""offset"": 7471,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065453,51.75,11115393,0.70
"{
  ""CreateTime"": 1687906574419,
  ""offset"": 7472,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065454,17.25,11115395,-0.09
"{
  ""CreateTime"": 1687906575421,
  ""offset"": 7473,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065454,4,11115396,0.37
"{
  ""CreateTime"": 1687906576423,
  ""offset"": 7474,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065454,69,11115394,-0.30
"{
  ""CreateTime"": 1687906577425,
  ""offset"": 7475,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065454,3,11115397,0.73
"{
  ""CreateTime"": 1687906578427,
  ""offset"": 7476,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065455,3,11115399,0.03
"{
  ""CreateTime"": 1687906579429,
  ""offset"": 7477,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065455,34.5,11115398,0.51
"{
  ""CreateTime"": 1687906580431,
  ""offset"": 7478,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065456,17.25,11115401,-0.76
"{
  ""CreateTime"": 1687906581433,
  ""offset"": 7479,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065456,17.25,11115400,0.13
"{
  ""CreateTime"": 1687906582435,
  ""offset"": 7480,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065457,3,11115404,-0.43
"{
  ""CreateTime"": 1687906583438,
  ""offset"": 7481,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065457,69,11115402,-0.60
"{
  ""CreateTime"": 1687906584439,
  ""offset"": 7482,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065457,4,11115403,-0.13
"{
  ""CreateTime"": 1687906585440,
  ""offset"": 7483,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065458,17.25,11115407,0.37
"{
  ""CreateTime"": 1687906586442,
  ""offset"": 7484,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065458,2,11115408,-0.04
"{
  ""CreateTime"": 1687906587443,
  ""offset"": 7485,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065458,17.25,11115405,0.00
"{
  ""CreateTime"": 1687906588444,
  ""offset"": 7486,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065458,17.25,11115406,-0.29
"{
  ""CreateTime"": 1687906589446,
  ""offset"": 7487,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065459,34.5,11115410,-0.70
"{
  ""CreateTime"": 1687906590448,
  ""offset"": 7488,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065459,17.25,11115409,-0.82
"{
  ""CreateTime"": 1687906591450,
  ""offset"": 7489,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065460,17.25,11115411,-0.14
"{
  ""CreateTime"": 1687906592452,
  ""offset"": 7490,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065461,17.25,11115413,0.89
"{
  ""CreateTime"": 1687906593454,
  ""offset"": 7491,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065461,34.5,11115412,0.78
"{
  ""CreateTime"": 1687906594456,
  ""offset"": 7492,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065462,34.5,11115414,-0.56
"{
  ""CreateTime"": 1687906595457,
  ""offset"": 7493,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065463,34.5,11115415,0.39
"{
  ""CreateTime"": 1687906596458,
  ""offset"": 7494,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065463,17.25,11115416,-0.70
"{
  ""CreateTime"": 1687906597459,
  ""offset"": 7495,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065464,34.5,11115418,-0.54
"{
  ""CreateTime"": 1687906598462,
  ""offset"": 7496,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065464,2,11115419,-0.67
"{
  ""CreateTime"": 1687906599464,
  ""offset"": 7497,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065464,34.5,11115417,-0.81
"{
  ""CreateTime"": 1687906600466,
  ""offset"": 7498,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065464,3,11115420,-0.87
"{
  ""CreateTime"": 1687906601467,
  ""offset"": 7499,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065465,34.5,11115421,0.72
"{
  ""CreateTime"": 1687906602469,
  ""offset"": 7500,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065465,17.25,11115423,0.05
"{
  ""CreateTime"": 1687906603472,
  ""offset"": 7501,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065465,17.25,11115422,0.33
"{
  ""CreateTime"": 1687906604473,
  ""offset"": 7502,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065466,17.25,11115424,0.39
"{
  ""CreateTime"": 1687906615494,
  ""offset"": 7513,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065470,17.25,11115437,-0.79
"{
  ""CreateTime"": 1687906616496,
  ""offset"": 7514,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065470,51.75,11115436,-0.59
"{
  ""CreateTime"": 1687906617498,
  ""offset"": 7515,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065470,34.5,11115435,-0.27
"{
  ""CreateTime"": 1687906618501,
  ""offset"": 7516,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065471,17.25,11115438,0.71
"{
  ""CreateTime"": 1687906619502,
  ""offset"": 7517,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065472,3,11115439,-0.74
"{
  ""CreateTime"": 1687906620505,
  ""offset"": 7518,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065472,34.5,11115440,-0.13
"{
  ""CreateTime"": 1687906621507,
  ""offset"": 7519,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065473,17.25,11115441,-0.03
"{
  ""CreateTime"": 1687906622509,
  ""offset"": 7520,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065473,17.25,11115442,-0.84
"{
  ""CreateTime"": 1687906623511,
  ""offset"": 7521,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065473,34.5,11115443,0.77
"{
  ""CreateTime"": 1687906624512,
  ""offset"": 7522,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065474,51.75,11115445,-0.68
"{
  ""CreateTime"": 1687906605475,
  ""offset"": 7503,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065466,17.25,11115425,0.21
"{
  ""CreateTime"": 1687906606477,
  ""offset"": 7504,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065467,17.25,11115426,-0.95
"{
  ""CreateTime"": 1687906607480,
  ""offset"": 7505,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065467,17.25,11115427,0.20
"{
  ""CreateTime"": 1687906608481,
  ""offset"": 7506,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065468,17.25,11115429,0.66
"{
  ""CreateTime"": 1687906609483,
  ""offset"": 7507,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065468,17.25,11115430,0.37
"{
  ""CreateTime"": 1687906610485,
  ""offset"": 7508,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065468,3,11115428,-0.04
"{
  ""CreateTime"": 1687906611487,
  ""offset"": 7509,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065469,17.25,11115433,0.44
"{
  ""CreateTime"": 1687906612489,
  ""offset"": 7510,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065469,34.5,11115431,-0.89
"{
  ""CreateTime"": 1687906613490,
  ""offset"": 7511,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065469,17.25,11115432,-0.63
"{
  ""CreateTime"": 1687906614492,
  ""offset"": 7512,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065470,3,11115434,-0.56
"{
  ""CreateTime"": 1687906625514,
  ""offset"": 7523,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065474,17.25,11115444,0.02
"{
  ""CreateTime"": 1687906626516,
  ""offset"": 7524,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065474,34.5,11115446,0.57
"{
  ""CreateTime"": 1687906627518,
  ""offset"": 7525,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065475,17.25,11115449,0.16
"{
  ""CreateTime"": 1687906628521,
  ""offset"": 7526,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065475,51.75,11115447,0.22
"{
  ""CreateTime"": 1687906629523,
  ""offset"": 7527,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065475,51.75,11115448,0.96
"{
  ""CreateTime"": 1687906630525,
  ""offset"": 7528,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065476,17.25,11115450,-0.69
"{
  ""CreateTime"": 1687906631526,
  ""offset"": 7529,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065477,3,11115454,0.89
"{
  ""CreateTime"": 1687906632528,
  ""offset"": 7530,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065477,17.25,11115452,-0.28
"{
  ""CreateTime"": 1687906633530,
  ""offset"": 7531,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065477,3,11115455,0.37
"{
  ""CreateTime"": 1687906634531,
  ""offset"": 7532,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065477,86.25,11115453,0.65
"{
  ""CreateTime"": 1687906635533,
  ""offset"": 7533,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065477,51.75,11115451,-0.06
"{
  ""CreateTime"": 1687906636535,
  ""offset"": 7534,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065478,17.25,11115458,-0.96
"{
  ""CreateTime"": 1687906637537,
  ""offset"": 7535,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065478,3,11115456,-0.72
"{
  ""CreateTime"": 1687906638539,
  ""offset"": 7536,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065478,34.5,11115457,-0.22
"{
  ""CreateTime"": 1687906639541,
  ""offset"": 7537,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065479,2,11115462,0.91
"{
  ""CreateTime"": 1687906640543,
  ""offset"": 7538,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065479,51.75,11115460,-0.42
"{
  ""CreateTime"": 1687906641545,
  ""offset"": 7539,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065479,3,11115459,-0.02
"{
  ""CreateTime"": 1687906642547,
  ""offset"": 7540,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065479,17.25,11115461,-0.12
"{
  ""CreateTime"": 1687906643549,
  ""offset"": 7541,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065480,17.25,11115463,-0.79
"{
  ""CreateTime"": 1687906644551,
  ""offset"": 7542,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065481,17.25,11115464,0.92
"{
  ""CreateTime"": 1687906645553,
  ""offset"": 7543,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065482,17.25,11115465,0.68
"{
  ""CreateTime"": 1687906646554,
  ""offset"": 7544,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065483,17.25,11115466,0.83
"{
  ""CreateTime"": 1687906647556,
  ""offset"": 7545,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065484,34.5,11115467,0.70
"{
  ""CreateTime"": 1687906648558,
  ""offset"": 7546,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065484,69,11115468,-0.92
"{
  ""CreateTime"": 1687906649559,
  ""offset"": 7547,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065484,2,11115470,0.11
"{
  ""CreateTime"": 1687906650561,
  ""offset"": 7548,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065484,17.25,11115469,0.18
"{
  ""CreateTime"": 1687906651563,
  ""offset"": 7549,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065485,34.5,11115471,-0.78
"{
  ""CreateTime"": 1687906652564,
  ""offset"": 7550,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065485,3,11115472,0.29
"{
  ""CreateTime"": 1687906653566,
  ""offset"": 7551,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065486,17.25,11115475,-0.12
"{
  ""CreateTime"": 1687906654569,
  ""offset"": 7552,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065486,17.25,11115474,-0.56
"{
  ""CreateTime"": 1687906655571,
  ""offset"": 7553,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065486,2,11115476,0.69
"{
  ""CreateTime"": 1687906656573,
  ""offset"": 7554,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065486,17.25,11115473,-0.51
"{
  ""CreateTime"": 1687906657575,
  ""offset"": 7555,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065487,17.25,11115477,-0.68
"{
  ""CreateTime"": 1687906658577,
  ""offset"": 7556,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065488,17.25,11115479,0.99
"{
  ""CreateTime"": 1687906659580,
  ""offset"": 7557,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065488,17.25,11115478,-0.48
"{
  ""CreateTime"": 1687906660581,
  ""offset"": 7558,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065489,51.75,11115481,-0.41
"{
  ""CreateTime"": 1687906661583,
  ""offset"": 7559,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065489,17.25,11115480,0.90
"{
  ""CreateTime"": 1687906662585,
  ""offset"": 7560,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065490,17.25,11115483,-0.61
"{
  ""CreateTime"": 1687906663587,
  ""offset"": 7561,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065490,34.5,11115484,-0.85
"{
  ""CreateTime"": 1687906664589,
  ""offset"": 7562,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065490,34.5,11115482,0.17
"{
  ""CreateTime"": 1687906695648,
  ""offset"": 7593,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065503,17.25,11115514,0.71
"{
  ""CreateTime"": 1687906696650,
  ""offset"": 7594,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065503,17.25,11115516,-0.17
"{
  ""CreateTime"": 1687906697653,
  ""offset"": 7595,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065504,34.5,11115517,0.71
"{
  ""CreateTime"": 1687906698655,
  ""offset"": 7596,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065505,17.25,11115518,-0.49
"{
  ""CreateTime"": 1687906699657,
  ""offset"": 7597,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065505,17.25,11115520,-0.68
"{
  ""CreateTime"": 1687906700659,
  ""offset"": 7598,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065505,17.25,11115519,0.97
"{
  ""CreateTime"": 1687906701661,
  ""offset"": 7599,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065506,3,11115521,-0.90
"{
  ""CreateTime"": 1687906702663,
  ""offset"": 7600,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065506,69,11115523,-0.41
"{
  ""CreateTime"": 1687906703665,
  ""offset"": 7601,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065506,17.25,11115522,0.55
"{
  ""CreateTime"": 1687906704666,
  ""offset"": 7602,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065506,3,11115524,-0.33
"{
  ""CreateTime"": 1687906685626,
  ""offset"": 7583,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065499,17.25,11115504,-0.01
"{
  ""CreateTime"": 1687906686629,
  ""offset"": 7584,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065500,34.5,11115508,0.98
"{
  ""CreateTime"": 1687906687631,
  ""offset"": 7585,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065500,51.75,11115506,-0.18
"{
  ""CreateTime"": 1687906688633,
  ""offset"": 7586,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065500,34.5,11115507,0.14
"{
  ""CreateTime"": 1687906689636,
  ""offset"": 7587,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065501,34.5,11115509,-0.45
"{
  ""CreateTime"": 1687906690638,
  ""offset"": 7588,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065501,17.25,11115511,-0.72
"{
  ""CreateTime"": 1687906691640,
  ""offset"": 7589,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065501,51.75,11115510,0.22
"{
  ""CreateTime"": 1687906692642,
  ""offset"": 7590,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065501,3,11115512,0.21
"{
  ""CreateTime"": 1687906693644,
  ""offset"": 7591,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065502,17.25,11115513,-0.77
"{
  ""CreateTime"": 1687906694646,
  ""offset"": 7592,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065503,17.25,11115515,0.78
"{
  ""CreateTime"": 1687906665591,
  ""offset"": 7563,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065491,17.25,11115485,-0.51
"{
  ""CreateTime"": 1687906666593,
  ""offset"": 7564,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065492,34.5,11115487,0.07
"{
  ""CreateTime"": 1687906667595,
  ""offset"": 7565,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065492,17.25,11115486,-0.41
"{
  ""CreateTime"": 1687906668596,
  ""offset"": 7566,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065492,17.25,11115488,-0.25
"{
  ""CreateTime"": 1687906669598,
  ""offset"": 7567,
  ""partition"": 0,
  ""topic"": ""calls""
}",4065493,17.25,11115490,-0.46
